x,y,rssi_data
6,10,"[{'84:f1:47:a8:36:c3': -58}, {'48:8b:0a:f4:fa:23': -95}, {'84:f1:47:a8:73:c3': -95}, {'48:8b:0a:f2:64:a3': -74}, {'f0:1d:2d:a5:1d:c3': -74}, {'48:8b:0a:f2:3a:c3': -95}, {'48:8b:0a:ba:e1:e3': -94}, {'84:f1:47:a8:9d:23': -94}, {'84:f1:47:a8:36:c2': -58}, {'48:8b:0a:f4:fa:22': -95}, {'84:f1:47:a8:73:c2': -95}, {'48:8b:0a:f2:64:a2': -74}, {'f0:1d:2d:a5:1d:c2': -82}, {'48:8b:0a:ba:e1:e2': -94}, {'84:f1:47:a8:9d:22': -94}, {'84:f1:47:a8:36:c1': -58}, {'48:8b:0a:f4:fa:21': -94}, {'84:f1:47:a8:73:c1': -94}, {'48:8b:0a:f2:64:a1': -82}, {'f0:1d:2d:a5:1d:c1': -74}, {'48:8b:0a:ba:e1:e1': -94}, {'48:8b:0a:f2:3a:c1': -95}, {'48:8b:0a:f3:19:41': -94}, {'84:f1:47:a8:9d:21': -94}, {'84:f1:47:a8:36:c0': -58}, {'48:8b:0a:f4:fa:20': -95}, {'84:f1:47:a8:73:c0': -94}, {'48:8b:0a:f2:64:a0': -74}, {'f0:1d:2d:a5:1d:c0': -82}, {'48:8b:0a:f2:3a:c0': -95}, {'48:8b:0a:ba:e1:e0': -94}, {'48:8b:0a:f3:19:40': -94}, {'84:f1:47:a8:9d:20': -94}, {'c4:9a:31:73:40:7e': -97}, {'ae:f4:66:11:f6:27': -96}, {'86:9e:56:b9:17:6e': -94}]"
6,11,"[{'84:f1:47:a8:36:c3': -56}, {'48:8b:0a:f2:64:a3': -74}, {'48:8b:0a:f4:fa:23': -95}, {'84:f1:47:a8:73:c3': -94}, {'84:f1:47:a8:77:23': -94}, {'f0:1d:2d:a5:1d:c3': -72}, {'48:8b:0a:ba:e1:e3': -94}, {'48:8b:0a:f3:19:43': -94}, {'84:f1:47:a8:9d:23': -94}, {'48:8b:0a:f2:3a:c3': -95}, {'84:f1:47:a8:36:c2': -56}, {'48:8b:0a:f2:64:a2': -74}, {'48:8b:0a:f4:fa:22': -94}, {'84:f1:47:a8:73:c2': -94}, {'84:f1:47:a8:77:22': -93}, {'f0:1d:2d:a5:1d:c2': -72}, {'48:8b:0a:ba:e1:e2': -94}, {'48:8b:0a:f3:19:42': -94}, {'84:f1:47:a8:36:c1': -56}, {'48:8b:0a:f2:64:a1': -82}, {'48:8b:0a:f4:fa:21': -94}, {'84:f1:47:a8:73:c1': -94}, {'84:f1:47:a8:77:21': -94}, {'f0:1d:2d:a5:1d:c1': -72}, {'48:8b:0a:ba:e1:e1': -94}, {'48:8b:0a:f3:19:41': -94}, {'84:f1:47:a8:9d:21': -94}, {'84:f1:47:a8:36:c0': -56}, {'48:8b:0a:f2:64:a0': -73}, {'48:8b:0a:f4:fa:20': -95}, {'84:f1:47:a8:73:c0': -94}, {'84:f1:47:a8:77:20': -94}, {'f0:1d:2d:a5:1d:c0': -72}, {'48:8b:0a:ba:e1:e0': -94}, {'48:8b:0a:f3:19:40': -94}, {'84:f1:47:a8:9d:20': -94}, {'86:9e:56:b9:17:6e': -94}, {'ae:f4:66:11:f6:27': -95}]"
6,12,"[{'84:f1:47:a8:36:c3': -55}, {'48:8b:0a:f4:fa:23': -95}, {'84:f1:47:a8:73:c3': -95}, {'48:8b:0a:f2:64:a3': -72}, {'f0:1d:2d:a5:1d:c3': -74}, {'48:8b:0a:f3:19:43': -86}, {'48:8b:0a:f2:3a:c3': -94}, {'48:8b:0a:ba:e1:e3': -86}, {'84:f1:47:a8:36:c2': -55}, {'48:8b:0a:f4:fa:22': -95}, {'84:f1:47:a8:73:c2': -94}, {'48:8b:0a:f2:64:a2': -72}, {'f0:1d:2d:a5:1d:c2': -74}, {'84:f1:47:a8:77:22': -85}, {'48:8b:0a:f3:19:42': -86}, {'48:8b:0a:ba:e1:e2': -87}, {'84:f1:47:a8:36:c1': -55}, {'48:8b:0a:f4:fa:21': -95}, {'84:f1:47:a8:73:c1': -94}, {'48:8b:0a:f2:64:a1': -72}, {'f0:1d:2d:a5:1d:c1': -74}, {'84:f1:47:a8:77:21': -85}, {'48:8b:0a:f3:19:41': -86}, {'48:8b:0a:ba:e1:e1': -86}, {'48:8b:0a:f2:3a:c1': -95}, {'84:f1:47:a8:36:c0': -55}, {'48:8b:0a:f4:fa:20': -95}, {'84:f1:47:a8:73:c0': -94}, {'48:8b:0a:f2:64:a0': -72}, {'f0:1d:2d:a5:1d:c0': -74}, {'84:f1:47:a8:77:20': -85}, {'84:f1:47:a8:9d:20': -96}, {'48:8b:0a:f3:19:40': -86}, {'48:8b:0a:ba:e1:e0': -86}, {'48:8b:0a:f2:3a:c0': -95}, {'ae:f4:66:11:f6:27': -96}, {'86:9e:56:b9:17:6e': -95}]"
6,13,"[{'84:f1:47:a8:36:c3': -55}, {'84:f1:47:a8:73:c3': -94}, {'48:8b:0a:f2:64:a3': -83}, {'48:8b:0a:f4:fa:23': -95}, {'84:f1:47:a8:77:23': -85}, {'f0:1d:2d:a5:1d:c3': -60}, {'48:8b:0a:f2:3a:c3': -94}, {'48:8b:0a:ba:e1:e3': -94}, {'48:8b:0a:f3:19:43': -85}, {'84:f1:47:a8:36:c2': -55}, {'84:f1:47:a8:73:c2': -94}, {'48:8b:0a:f2:64:a2': -83}, {'48:8b:0a:f4:fa:22': -95}, {'84:f1:47:a8:77:22': -86}, {'f0:1d:2d:a5:1d:c2': -60}, {'48:8b:0a:f2:3a:c2': -94}, {'48:8b:0a:ba:e1:e2': -87}, {'48:8b:0a:f3:19:42': -85}, {'84:f1:47:a8:36:c1': -55}, {'84:f1:47:a8:73:c1': -94}, {'48:8b:0a:f2:64:a1': -83}, {'48:8b:0a:f4:fa:21': -95}, {'84:f1:47:a8:77:21': -86}, {'f0:1d:2d:a5:1d:c1': -71}, {'84:f1:47:a8:9d:21': -96}, {'48:8b:0a:f2:3a:c1': -94}, {'48:8b:0a:ba:e1:e1': -93}, {'48:8b:0a:f3:19:41': -85}, {'84:f1:47:a8:36:c0': -55}, {'84:f1:47:a8:73:c0': -94}, {'48:8b:0a:f2:64:a0': -83}, {'48:8b:0a:f4:fa:20': -95}, {'84:f1:47:a8:77:20': -85}, {'f0:1d:2d:a5:1d:c0': -71}, {'84:f1:47:a8:9d:20': -96}, {'48:8b:0a:f2:3a:c0': -94}, {'48:8b:0a:ba:e1:e0': -93}, {'48:8b:0a:f3:19:40': -85}, {'86:9e:56:b9:17:6e': -96}]"
6,14,"[{'84:f1:47:a8:36:c3': -56}, {'48:8b:0a:f4:fa:23': -95}, {'48:8b:0a:f2:64:a3': -74}, {'84:f1:47:a8:77:23': -86}, {'f0:1d:2d:a5:1d:c3': -82}, {'48:8b:0a:f2:3a:c3': -94}, {'48:8b:0a:ba:e1:e3': -94}, {'48:8b:0a:f3:19:43': -84}, {'84:f1:47:a8:36:c2': -56}, {'48:8b:0a:f4:fa:22': -95}, {'48:8b:0a:f2:64:a2': -82}, {'84:f1:47:a8:77:22': -86}, {'48:8b:0a:f2:3a:c2': -94}, {'48:8b:0a:ba:e1:e2': -94}, {'48:8b:0a:f3:19:42': -85}, {'84:f1:47:a8:36:c1': -56}, {'48:8b:0a:f4:fa:21': -95}, {'48:8b:0a:f2:64:a1': -82}, {'84:f1:47:a8:77:21': -86}, {'48:8b:0a:f2:3a:c1': -94}, {'48:8b:0a:ba:e1:e1': -94}, {'48:8b:0a:f3:19:41': -85}, {'84:f1:47:a8:9d:21': -96}, {'84:f1:47:a8:36:c0': -56}, {'48:8b:0a:f4:fa:20': -95}, {'48:8b:0a:f2:64:a0': -82}, {'f0:1d:2d:a5:1d:c0': -82}, {'84:f1:47:a8:77:20': -86}, {'48:8b:0a:f2:3a:c0': -94}, {'48:8b:0a:ba:e1:e0': -94}, {'84:f1:47:a8:9d:20': -96}, {'48:8b:0a:f3:19:40': -85}, {'ae:f4:66:11:f6:27': -97}, {'86:9e:56:b9:17:6e': -97}]"
6,15,"[{'84:f1:47:a8:36:c3': -57}, {'48:8b:0a:f3:19:43': -84}, {'48:8b:0a:f4:fa:23': -95}, {'84:f1:47:a8:73:c3': -95}, {'48:8b:0a:f2:64:a3': -85}, {'84:f1:47:a8:77:23': -93}, {'f0:1d:2d:a5:1d:c3': -74}, {'48:8b:0a:f3:19:42': -84}, {'84:f1:47:a8:36:c2': -57}, {'48:8b:0a:f4:fa:22': -95}, {'84:f1:47:a8:73:c2': -95}, {'48:8b:0a:f2:64:a2': -85}, {'f0:1d:2d:a5:1d:c2': -73}, {'84:f1:47:a8:77:22': -93}, {'84:f1:47:a8:9d:22': -95}, {'48:8b:0a:f3:19:41': -84}, {'84:f1:47:a8:36:c1': -57}, {'48:8b:0a:f4:fa:21': -95}, {'84:f1:47:a8:73:c1': -95}, {'48:8b:0a:f2:64:a1': -85}, {'f0:1d:2d:a5:1d:c1': -73}, {'84:f1:47:a8:77:21': -93}, {'84:f1:47:a8:9d:21': -95}, {'48:8b:0a:f3:19:40': -84}, {'84:f1:47:a8:36:c0': -57}, {'48:8b:0a:f4:fa:20': -95}, {'84:f1:47:a8:73:c0': -95}, {'48:8b:0a:f2:64:a0': -85}, {'f0:1d:2d:a5:1d:c0': -73}, {'84:f1:47:a8:77:20': -93}, {'48:8b:0a:ba:e1:e0': -96}, {'84:f1:47:a8:9d:20': -95}, {'86:9e:56:b9:17:6e': -95}]"
6,16,"[{'84:f1:47:a8:36:c3': -58}, {'48:8b:0a:f3:19:43': -83}, {'48:8b:0a:f4:fa:23': -96}, {'48:8b:0a:f2:64:a3': -86}, {'84:f1:47:a8:73:c3': -94}, {'f0:1d:2d:a5:1d:c3': -82}, {'84:f1:47:a8:77:23': -85}, {'48:8b:0a:ba:e1:e3': -95}, {'84:f1:47:a8:36:c2': -58}, {'48:8b:0a:f3:19:42': -83}, {'48:8b:0a:f4:fa:22': -96}, {'48:8b:0a:f2:64:a2': -86}, {'84:f1:47:a8:73:c2': -94}, {'f0:1d:2d:a5:1d:c2': -82}, {'84:f1:47:a8:77:22': -86}, {'48:8b:0a:f2:3a:c2': -95}, {'84:f1:47:a8:36:c1': -58}, {'48:8b:0a:f3:19:41': -83}, {'48:8b:0a:f2:64:a1': -86}, {'48:8b:0a:f4:fa:21': -96}, {'84:f1:47:a8:73:c1': -94}, {'84:f1:47:a8:77:21': -86}, {'f0:1d:2d:a5:1d:c1': -82}, {'84:f1:47:a8:9d:21': -94}, {'48:8b:0a:f2:3a:c1': -95}, {'84:f1:47:a8:36:c0': -58}, {'48:8b:0a:f3:19:40': -83}, {'48:8b:0a:f2:64:a0': -86}, {'48:8b:0a:f4:fa:20': -96}, {'84:f1:47:a8:73:c0': -94}, {'84:f1:47:a8:77:20': -86}, {'f0:1d:2d:a5:1d:c0': -82}, {'84:f1:47:a8:9d:20': -94}, {'48:8b:0a:f2:3a:c0': -95}, {'ae:f4:66:11:f6:27': -95}, {'86:9e:56:b9:17:6e': -94}]"
6,17,"[{'84:f1:47:a8:36:c3': -58}, {'48:8b:0a:f3:19:43': -85}, {'48:8b:0a:f2:64:a3': -86}, {'48:8b:0a:f4:fa:23': -96}, {'84:f1:47:a8:73:c3': -94}, {'f0:1d:2d:a5:1d:c3': -85}, {'84:f1:47:a8:77:23': -84}, {'48:8b:0a:f2:3a:c3': -94}, {'84:f1:47:a8:36:c1': -59}, {'48:8b:0a:f3:19:41': -83}, {'48:8b:0a:f2:64:a1': -85}, {'84:f1:47:a8:73:c1': -94}, {'84:f1:47:a8:77:21': -84}, {'f0:1d:2d:a5:1d:c1': -85}, {'48:8b:0a:f2:3a:c1': -94}, {'84:f1:47:a8:36:c0': -59}, {'48:8b:0a:f3:19:40': -84}, {'48:8b:0a:f2:64:a0': -86}, {'84:f1:47:a8:73:c0': -94}, {'84:f1:47:a8:77:20': -84}, {'48:8b:0a:f2:3a:c0': -94}, {'84:f1:47:a8:9d:20': -96}, {'48:8b:0a:f3:19:42': -83}, {'84:f1:47:a8:36:c2': -59}, {'48:8b:0a:f2:64:a2': -85}, {'84:f1:47:a8:73:c2': -94}, {'84:f1:47:a8:77:22': -84}, {'f0:1d:2d:a5:1d:c2': -84}, {'48:8b:0a:f2:3a:c2': -94}, {'86:9e:56:b9:17:6e': -94}]"
6,18,"[{'84:f1:47:a8:36:c3': -58}, {'48:8b:0a:f2:3a:c3': -84}, {'48:8b:0a:f3:19:43': -83}, {'84:5a:3e:94:a4:83': -96}, {'48:8b:0a:f4:fa:23': -95}, {'48:8b:0a:f2:64:a3': -84}, {'84:f1:47:a8:73:c3': -94}, {'f0:1d:2d:a5:1d:c3': -83}, {'84:f1:47:a8:77:23': -84}, {'84:f1:47:a8:36:c2': -58}, {'48:8b:0a:f2:3a:c2': -84}, {'48:8b:0a:f3:19:42': -83}, {'84:5a:3e:94:a4:82': -96}, {'48:8b:0a:f4:fa:22': -95}, {'48:8b:0a:f2:64:a2': -84}, {'84:f1:47:a8:73:c2': -94}, {'f0:1d:2d:a5:1d:c2': -83}, {'84:f1:47:a8:77:22': -85}, {'84:f1:47:a8:36:c1': -58}, {'48:8b:0a:f2:3a:c1': -84}, {'48:8b:0a:f3:19:41': -83}, {'84:5a:3e:94:a4:81': -96}, {'48:8b:0a:f4:fa:21': -95}, {'48:8b:0a:f2:64:a1': -84}, {'84:f1:47:a8:73:c1': -94}, {'f0:1d:2d:a5:1d:c1': -83}, {'84:f1:47:a8:77:21': -84}, {'84:f1:47:a8:36:c0': -58}, {'48:8b:0a:f2:3a:c0': -84}, {'48:8b:0a:f3:19:40': -83}, {'48:8b:0a:f4:fa:20': -95}, {'48:8b:0a:f2:64:a0': -84}, {'84:f1:47:a8:73:c0': -94}, {'f0:1d:2d:a5:1d:c0': -83}, {'84:f1:47:a8:77:20': -84}, {'86:9e:56:b9:17:6e': -95}, {'ae:f4:66:11:f6:27': -94}]"
6,19,"[{'84:f1:47:a8:36:c3': -57}, {'48:8b:0a:f2:3a:c3': -85}, {'48:8b:0a:f3:19:43': -72}, {'48:8b:0a:f4:fa:23': -94}, {'84:f1:47:a8:73:c3': -94}, {'48:8b:0a:f2:64:a3': -84}, {'84:f1:47:a8:77:23': -85}, {'f0:1d:2d:a5:1d:c3': -73}, {'48:8b:0a:f3:19:42': -72}, {'48:8b:0a:f2:3a:c2': -85}, {'84:f1:47:a8:36:c2': -57}, {'48:8b:0a:f4:fa:22': -94}, {'84:f1:47:a8:73:c2': -94}, {'84:5a:3e:94:a4:82': -96}, {'48:8b:0a:f2:64:a2': -84}, {'84:f1:47:a8:77:22': -85}, {'f0:1d:2d:a5:1d:c2': -73}, {'48:8b:0a:f2:3a:c1': -85}, {'48:8b:0a:f3:19:41': -72}, {'84:f1:47:a8:36:c1': -57}, {'48:8b:0a:f4:fa:21': -94}, {'84:f1:47:a8:73:c1': -94}, {'84:5a:3e:94:a4:81': -96}, {'48:8b:0a:f2:64:a1': -84}, {'f0:1d:2d:a5:1d:c1': -73}, {'48:8b:0a:f2:3a:c0': -85}, {'48:8b:0a:f3:19:40': -71}, {'84:f1:47:a8:36:c0': -57}, {'48:8b:0a:f4:fa:20': -94}, {'84:f1:47:a8:73:c0': -94}, {'84:5a:3e:94:a4:80': -96}, {'48:8b:0a:f2:64:a0': -84}, {'f0:1d:2d:a5:1d:c0': -73}, {'ae:f4:66:11:f6:27': -97}]"
6,20,"[{'84:f1:47:a8:36:c3': -57}, {'48:8b:0a:f3:19:43': -71}, {'48:8b:0a:f2:64:a3': -86}, {'48:8b:0a:f4:fa:23': -94}, {'84:f1:47:a8:73:c3': -94}, {'84:5a:3e:94:a4:83': -95}, {'f0:1d:2d:a5:1d:c3': -83}, {'84:f1:47:a8:77:23': -83}, {'48:8b:0a:f2:3a:c3': -85}, {'84:f1:47:a8:36:c2': -57}, {'48:8b:0a:f3:19:42': -72}, {'48:8b:0a:f2:64:a2': -86}, {'48:8b:0a:f4:fa:22': -94}, {'84:f1:47:a8:73:c2': -94}, {'84:5a:3e:94:a4:82': -95}, {'f0:1d:2d:a5:1d:c2': -83}, {'84:f1:47:a8:77:22': -83}, {'48:8b:0a:f2:3a:c2': -85}, {'84:f1:47:a8:36:c1': -57}, {'48:8b:0a:f2:3a:c1': -85}, {'48:8b:0a:f2:64:a1': -86}, {'48:8b:0a:f4:fa:21': -94}, {'84:f1:47:a8:73:c1': -94}, {'84:5a:3e:94:a4:81': -96}, {'f0:1d:2d:a5:1d:c1': -83}, {'84:f1:47:a8:77:21': -83}, {'48:8b:0a:f3:19:41': -72}, {'84:f1:47:a8:36:c0': -57}, {'48:8b:0a:f3:19:40': -71}, {'48:8b:0a:f2:64:a0': -86}, {'48:8b:0a:f4:fa:20': -94}, {'84:f1:47:a8:73:c0': -94}, {'84:5a:3e:94:a4:80': -96}, {'f0:1d:2d:a5:1d:c0': -83}, {'84:f1:47:a8:77:20': -83}, {'48:8b:0a:f2:3a:c0': -85}, {'ae:f4:66:11:f6:27': -94}]"
6,21,"[{'84:f1:47:a8:36:c3': -60}, {'48:8b:0a:f2:3a:c3': -83}, {'48:8b:0a:f2:64:a3': -87}, {'48:8b:0a:f4:fa:23': -94}, {'f0:1d:2d:a5:1d:c3': -72}, {'84:f1:47:a8:77:23': -86}, {'48:8b:0a:f3:19:43': -73}, {'84:f1:47:a8:36:c2': -59}, {'48:8b:0a:f3:19:42': -73}, {'48:8b:0a:f2:3a:c2': -83}, {'48:8b:0a:f2:64:a2': -93}, {'48:8b:0a:f4:fa:22': -94}, {'84:f1:47:a8:73:c2': -86}, {'f0:1d:2d:a5:1d:c2': -72}, {'84:f1:47:a8:77:22': -86}, {'84:f1:47:a8:36:c1': -59}, {'48:8b:0a:f3:19:41': -73}, {'48:8b:0a:f2:3a:c1': -84}, {'48:8b:0a:f4:27:e1': -97}, {'48:8b:0a:f2:64:a1': -87}, {'48:8b:0a:f4:fa:21': -94}, {'f0:1d:2d:a5:1d:c1': -73}, {'84:f1:47:a8:77:21': -86}, {'84:f1:47:a8:36:c0': -59}, {'48:8b:0a:f2:3a:c0': -83}, {'48:8b:0a:f2:64:a0': -87}, {'48:8b:0a:f4:fa:20': -94}, {'84:f1:47:a8:77:20': -86}, {'f0:1d:2d:a5:1d:c0': -72}, {'48:8b:0a:f3:19:40': -73}, {'ae:f4:66:11:f6:27': -96}, {'86:9e:56:b9:17:6e': -95}]"
6,22,"[{'84:f1:47:a8:36:c3': -59}, {'48:8b:0a:f3:19:43': -71}, {'48:8b:0a:f2:3a:c3': -84}, {'48:8b:0a:f4:27:e3': -96}, {'48:8b:0a:f2:64:a3': -93}, {'84:f1:47:a8:73:c3': -86}, {'84:f1:47:a8:77:23': -74}, {'f0:1d:2d:a5:1d:c3': -71}, {'48:8b:0a:f3:19:42': -71}, {'84:f1:47:a8:36:c2': -59}, {'48:8b:0a:f2:3a:c2': -84}, {'48:8b:0a:f2:64:a2': -87}, {'84:f1:47:a8:73:c2': -86}, {'84:f1:47:a8:77:22': -74}, {'f0:1d:2d:a5:1d:c2': -71}, {'48:8b:0a:f3:19:41': -60}, {'84:f1:47:a8:36:c1': -59}, {'48:8b:0a:f2:3a:c1': -84}, {'48:8b:0a:f4:27:e1': -96}, {'48:8b:0a:f2:64:a1': -87}, {'84:f1:47:a8:73:c1': -86}, {'84:f1:47:a8:77:21': -74}, {'f0:1d:2d:a5:1d:c1': -71}, {'48:8b:0a:f3:19:40': -71}, {'84:f1:47:a8:36:c0': -59}, {'48:8b:0a:f2:3a:c0': -84}, {'48:8b:0a:f4:27:e0': -96}, {'48:8b:0a:f2:64:a0': -87}, {'84:f1:47:a8:73:c0': -86}, {'f0:1d:2d:a5:1d:c0': -71}, {'84:f1:47:a8:77:20': -74}, {'86:9e:56:b9:17:6e': -96}, {'ae:f4:66:11:f6:27': -97}]"
6,23,"[{'84:f1:47:a8:36:c3': -59}, {'48:8b:0a:f3:19:43': -82}, {'48:8b:0a:f2:3a:c3': -85}, {'84:5a:3e:94:a4:83': -96}, {'48:8b:0a:f2:64:a3': -94}, {'84:f1:47:a8:73:c3': -94}, {'84:f1:47:a8:77:23': -82}, {'f0:1d:2d:a5:1d:c3': -73}, {'48:8b:0a:f3:19:42': -82}, {'84:f1:47:a8:36:c2': -59}, {'48:8b:0a:f2:3a:c2': -84}, {'48:8b:0a:f2:64:a2': -94}, {'48:8b:0a:f4:fa:22': -96}, {'84:f1:47:a8:73:c2': -94}, {'84:f1:47:a8:77:22': -82}, {'48:8b:0a:f3:19:41': -82}, {'84:f1:47:a8:36:c1': -59}, {'48:8b:0a:f2:3a:c1': -84}, {'48:8b:0a:f2:64:a1': -94}, {'48:8b:0a:f4:fa:21': -96}, {'84:f1:47:a8:73:c1': -94}, {'84:f1:47:a8:77:21': -83}, {'f0:1d:2d:a5:1d:c1': -73}, {'48:8b:0a:f3:19:40': -82}, {'84:f1:47:a8:36:c0': -59}, {'48:8b:0a:f2:3a:c0': -84}, {'84:5a:3e:94:a4:80': -95}, {'48:8b:0a:f2:64:a0': -94}, {'48:8b:0a:f4:fa:20': -96}, {'84:f1:47:a8:73:c0': -94}, {'84:f1:47:a8:77:20': -82}, {'ae:f4:66:11:f6:27': -95}]"
6,24,"[{'84:f1:47:a8:36:c3': -72}, {'48:8b:0a:f3:19:43': -71}, {'48:8b:0a:f2:3a:c3': -84}, {'48:8b:0a:f2:64:a3': -95}, {'84:f1:47:a8:73:c3': -86}, {'48:8b:0a:f4:27:e3': -96}, {'84:f1:47:a8:77:23': -83}, {'f0:1d:2d:a5:1d:c3': -72}, {'84:f1:47:a8:36:c2': -60}, {'48:8b:0a:f3:19:42': -72}, {'48:8b:0a:f2:3a:c2': -84}, {'84:f1:47:a8:73:c2': -86}, {'48:8b:0a:f4:27:e2': -96}, {'84:5a:3e:94:a4:82': -96}, {'f0:1d:2d:a5:1d:c2': -72}, {'84:f1:47:a8:77:22': -83}, {'84:f1:47:a8:36:c1': -60}, {'48:8b:0a:f3:19:41': -72}, {'48:8b:0a:f2:3a:c1': -84}, {'48:8b:0a:f4:fa:21': -96}, {'84:f1:47:a8:73:c1': -86}, {'48:8b:0a:f2:64:a1': -95}, {'48:8b:0a:f4:27:e1': -96}, {'84:5a:3e:94:a4:81': -96}, {'84:f1:47:a8:77:21': -83}, {'f0:1d:2d:a5:1d:c1': -72}, {'84:f1:47:a8:36:c0': -60}, {'48:8b:0a:f3:19:40': -72}, {'48:8b:0a:f2:3a:c0': -84}, {'48:8b:0a:f2:64:a0': -94}, {'48:8b:0a:f4:fa:20': -96}, {'84:f1:47:a8:73:c0': -86}, {'48:8b:0a:f4:27:e0': -96}, {'f0:1d:2d:a5:1d:c0': -72}, {'84:f1:47:a8:77:20': -83}, {'ae:f4:66:11:f6:27': -98}]"
6,25,"[{'84:f1:47:a8:36:c3': -71}, {'48:8b:0a:f2:3a:c3': -83}, {'48:8b:0a:f2:64:a3': -96}, {'48:8b:0a:f4:fa:23': -96}, {'84:f1:47:a8:73:c3': -94}, {'48:8b:0a:f4:27:e3': -96}, {'f0:1d:2d:a5:1d:c3': -60}, {'84:f1:47:a8:77:23': -82}, {'48:8b:0a:f3:19:43': -74}, {'84:f1:47:a8:36:c2': -60}, {'48:8b:0a:f2:3a:c2': -83}, {'48:8b:0a:f2:64:a2': -95}, {'48:8b:0a:f4:fa:22': -96}, {'84:f1:47:a8:73:c2': -94}, {'48:8b:0a:f4:27:e2': -96}, {'84:f1:47:a8:77:22': -82}, {'f0:1d:2d:a5:1d:c2': -59}, {'48:8b:0a:f3:19:42': -74}, {'84:f1:47:a8:36:c1': -60}, {'48:8b:0a:f3:19:41': -74}, {'48:8b:0a:f2:3a:c1': -85}, {'48:8b:0a:f2:64:a1': -96}, {'48:8b:0a:f4:fa:21': -96}, {'84:f1:47:a8:73:c1': -94}, {'48:8b:0a:f4:27:e1': -96}, {'84:f1:47:a8:77:21': -74}, {'f0:1d:2d:a5:1d:c1': -60}, {'84:f1:47:a8:36:c0': -59}, {'48:8b:0a:f3:19:40': -74}, {'48:8b:0a:f2:3a:c0': -83}, {'48:8b:0a:f2:64:a0': -95}, {'48:8b:0a:f4:fa:20': -95}, {'84:f1:47:a8:73:c0': -94}, {'48:8b:0a:f4:27:e0': -96}, {'f0:1d:2d:a5:1d:c0': -60}, {'84:f1:47:a8:77:20': -82}, {'90:32:4b:74:6e:ea': -100}]"
6,26,"[{'84:f1:47:a8:36:c3': -71}, {'48:8b:0a:f2:3a:c3': -84}, {'48:8b:0a:f3:19:43': -74}, {'48:8b:0a:f4:fa:23': -95}, {'84:f1:47:a8:73:c3': -94}, {'48:8b:0a:f4:27:e3': -96}, {'48:8b:0a:f2:64:a3': -94}, {'f0:1d:2d:a5:1d:c3': -60}, {'84:f1:47:a8:77:23': -73}, {'84:f1:47:a8:36:c0': -60}, {'48:8b:0a:f2:3a:c0': -85}, {'48:8b:0a:f3:19:40': -74}, {'48:8b:0a:f4:fa:20': -95}, {'84:f1:47:a8:73:c0': -94}, {'48:8b:0a:f4:27:e0': -96}, {'48:8b:0a:f2:64:a0': -94}, {'f0:1d:2d:a5:1d:c0': -60}, {'84:f1:47:a8:77:20': -73}, {'48:8b:0a:f2:3a:c2': -85}, {'48:8b:0a:f3:19:42': -74}, {'84:f1:47:a8:36:c2': -71}, {'48:8b:0a:f4:fa:22': -94}, {'84:f1:47:a8:73:c2': -94}, {'48:8b:0a:f4:27:e2': -96}, {'48:8b:0a:f2:64:a2': -94}, {'f0:1d:2d:a5:1d:c2': -60}, {'84:f1:47:a8:77:22': -73}, {'48:8b:0a:f2:3a:c1': -85}, {'48:8b:0a:f3:19:41': -74}, {'84:f1:47:a8:36:c1': -71}, {'48:8b:0a:f4:fa:21': -95}, {'84:f1:47:a8:73:c1': -94}, {'48:8b:0a:f4:27:e1': -96}, {'48:8b:0a:f2:64:a1': -94}, {'f0:1d:2d:a5:1d:c1': -60}, {'84:f1:47:a8:77:21': -73}, {'86:9e:56:b9:17:6e': -96}]"
